x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.30275705456733704,1.1437984704971313,4.907826678390848e-07,0.3525700271129608,1.100489616394043,-0.030997293069958687,0.3902137875556946,1.0347751379013062,-0.04616851359605789,0.4145049452781677,0.9750365614891052,-0.0595465712249279,0.4376639723777771,0.9240068197250366,-0.0726073607802391,0.3323468267917633,0.923851728439331,-0.02597593143582344,0.3394748568534851,0.8403420448303223,-0.04543100297451019,0.34554722905158997,0.7920845746994019,-0.061406753957271576,0.35081082582473755,0.7515995502471924,-0.07303866744041443,0.28580188751220703,0.9264519214630127,-0.026148520410060883,0.27773186564445496,0.8408370614051819,-0.04156612977385521,0.2727338671684265,0.7898415327072144,-0.05550941079854965,0.26921069622039795,0.7457958459854126,-0.06697596609592438,0.24506735801696777,0.9521581530570984,-0.03077436052262783,0.22691163420677185,0.8750958442687988,-0.04918950796127319,0.21538615226745605,0.8268535733222961,-0.06261873245239258,0.2076200544834137,0.7853522300720215,-0.07226789742708206,0.209444060921669,0.9964301586151123,-0.03845604509115219,0.16936306655406952,0.9446933269500732,-0.05895882099866867,0.1415938436985016,0.911545991897583,-0.06920338422060013,0.1179492324590683,0.8762221932411194,-0.07539965212345123,0
0.3033994734287262,1.1431461572647095,4.869253302786092e-07,0.35501155257225037,1.1008554697036743,-0.030242981389164925,0.39238157868385315,1.0369914770126343,-0.04452644661068916,0.4158918261528015,0.9778645038604736,-0.05722726881504059,0.438840389251709,0.9274579286575317,-0.0698685348033905,0.3346732556819916,0.9252491593360901,-0.024035925045609474,0.3422029912471771,0.8428583145141602,-0.042331382632255554,0.34866905212402344,0.7948408126831055,-0.05784391239285469,0.35333001613616943,0.7538409233093262,-0.069411501288414,0.2883310317993164,0.9277018904685974,-0.024636637419462204,0.28152936697006226,0.843449056148529,-0.039297040551900864,0.27695369720458984,0.791912317276001,-0.05341920629143715,0.27265799045562744,0.7470548152923584,-0.0652492493391037,0.24765966832637787,0.9535453915596008,-0.02970491163432598,0.2302660495042801,0.8761329054832458,-0.04834141582250595,0.21878781914710999,0.8269402980804443,-0.06272091716527939,0.21022024750709534,0.784945547580719,-0.07299719005823135,0.21147501468658447,0.9980910420417786,-0.03771377354860306,0.1714409440755844,0.9443052411079407,-0.05907460302114487,0.14378392696380615,0.9100173115730286,-0.07016953080892563,0.12003882229328156,0.873776912689209,-0.07698478549718857,0
0.3041542172431946,1.143510341644287,5.103903504277696e-07,0.3564739227294922,1.1009429693222046,-0.02985660918056965,0.39450937509536743,1.0362820625305176,-0.043327733874320984,0.4182021915912628,0.9762006998062134,-0.05509490147233009,0.4408348798751831,0.9254471659660339,-0.06681356579065323,0.33555418252944946,0.927966296672821,-0.023006385192275047,0.34403789043426514,0.8447562456130981,-0.040748827159404755,0.3511025607585907,0.795229434967041,-0.05567583441734314,0.35678812861442566,0.7533411979675293,-0.06665752828121185,0.28938591480255127,0.9298295378684998,-0.023114867508411407,0.28225040435791016,0.8439613580703735,-0.03718726709485054,0.27808070182800293,0.7916849851608276,-0.05096370726823807,0.2747054398059845,0.7464916706085205,-0.06247076019644737,0.2486882507801056,0.9544685482978821,-0.02762036956846714,0.2312806248664856,0.877129852771759,-0.0455753393471241,0.21964815258979797,0.8281265497207642,-0.05981828644871712,0.21134158968925476,0.7867319583892822,-0.0700228288769722,0.21234789490699768,0.997498095035553,-0.03498385474085808,0.17231348156929016,0.9448490738868713,-0.05547249689698219,0.1442662477493286,0.9109607934951782,-0.06626854836940765,0.12043695151805878,0.8752936124801636,-0.07294054329395294,0
0.30368492007255554,1.1421411037445068,4.89026945160731e-07,0.3569973409175873,1.099931001663208,-0.028022950515151024,0.39478224515914917,1.0367445945739746,-0.0406256802380085,0.41827592253685,0.9786328673362732,-0.05209369957447052,0.4416213631629944,0.9290598630905151,-0.06352782249450684,0.337311327457428,0.9259408116340637,-0.019588878378272057,0.3456171751022339,0.8441428542137146,-0.0362241305410862,0.3526958227157593,0.7964943647384644,-0.050641078501939774,0.3583891987800598,0.7563048601150513,-0.06144431233406067,0.29154831171035767,0.9285003542900085,-0.020693205296993256,0.28524744510650635,0.8445957899093628,-0.03390902280807495,0.2814089059829712,0.7931932210922241,-0.04732034355401993,0.2779970169067383,0.7490370273590088,-0.058622781187295914,0.2509622871875763,0.9538946151733398,-0.026253802701830864,0.2330295592546463,0.8773301839828491,-0.04408589005470276,0.22200623154640198,0.8293245434761047,-0.058133020997047424,0.21423086524009705,0.7880897521972656,-0.06810573488473892,0.21448484063148499,0.9976141452789307,-0.034595124423503876,0.1738758087158203,0.9452072978019714,-0.05535478889942169,0.14594636857509613,0.9111772775650024,-0.06625907123088837,0.12226602435112,0.8746933937072754,-0.07296011596918106,0
0.30326756834983826,1.1360650062561035,4.953963070875034e-07,0.35715892910957336,1.0963011980056763,-0.02818220481276512,0.39611101150512695,1.0359753370285034,-0.040720608085393906,0.42040279507637024,0.9793080687522888,-0.05209771916270256,0.4438727796077728,0.9306756258010864,-0.06362920999526978,0.33977967500686646,0.9271183013916016,-0.019649846479296684,0.34882795810699463,0.8458652496337891,-0.035489268600940704,0.35531190037727356,0.7970061302185059,-0.04943881183862686,0.35951486229896545,0.755702018737793,-0.06008409336209297,0.29360872507095337,0.9291762709617615,-0.020736057311296463,0.2874186038970947,0.8458963632583618,-0.033017028123140335,0.2833799123764038,0.7940524816513062,-0.04608483240008354,0.27899616956710815,0.749561607837677,-0.05736955627799034,0.25273552536964417,0.9538722038269043,-0.02622831240296364,0.23521484434604645,0.8779259324073792,-0.04329076036810875,0.22400060296058655,0.8298161029815674,-0.057334575802087784,0.21555551886558533,0.7884690165519714,-0.06763932853937149,0.2160782814025879,0.9967930912971497,-0.034531816840171814,0.17588937282562256,0.9461500644683838,-0.055039387196302414,0.14756688475608826,0.9142280220985413,-0.06587253510951996,0.1234770119190216,0.8800214529037476,-0.0726817324757576,0
0.30547112226486206,1.1408941745758057,5.037090318182891e-07,0.35886722803115845,1.101919174194336,-0.031925078481435776,0.3979812264442444,1.0414105653762817,-0.04664274677634239,0.42255717515945435,0.9823323488235474,-0.05970396101474762,0.44614219665527344,0.9307607412338257,-0.07268090546131134,0.34172385931015015,0.9300457835197449,-0.024013299494981766,0.3513036370277405,0.8483877182006836,-0.0421261265873909,0.35845473408699036,0.7991336584091187,-0.057386428117752075,0.3639231026172638,0.7578698396682739,-0.0687711164355278,0.29616180062294006,0.9313687086105347,-0.024014845490455627,0.2903006374835968,0.8473173975944519,-0.03851727023720741,0.2861553132534027,0.7947043180465698,-0.052467942237854004,0.2824697494506836,0.7490507960319519,-0.06420113891363144,0.25539690256118774,0.9559365510940552,-0.02878399007022381,0.23739691078662872,0.879054069519043,-0.04777021333575249,0.22557014226913452,0.8302483558654785,-0.06235736981034279,0.2172602117061615,0.7876899242401123,-0.07290688902139664,0.2189195454120636,0.9989758133888245,-0.03667705878615379,0.17845742404460907,0.9473295211791992,-0.05884668231010437,0.1500624716281891,0.9150710701942444,-0.07047857344150543,0.12608788907527924,0.8803665637969971,-0.07775767147541046,0
0.3094782531261444,1.1287164688110352,5.234647346696875e-07,0.36259573698043823,1.091884732246399,-0.030050817877054214,0.4009866714477539,1.0351871252059937,-0.04396786540746689,0.4251604676246643,0.9813970923423767,-0.05651441588997841,0.44843754172325134,0.9322410821914673,-0.06958336383104324,0.3420402705669403,0.9316245317459106,-0.024550337344408035,0.3523705005645752,0.8506375551223755,-0.042603131383657455,0.35984137654304504,0.8004123568534851,-0.05779624357819557,0.3654896318912506,0.7576158046722412,-0.06913886219263077,0.2965424060821533,0.9336696267127991,-0.02544289268553257,0.29037240147590637,0.8497458696365356,-0.040295325219631195,0.28717169165611267,0.7957687377929688,-0.05479685962200165,0.2844719886779785,0.7495726346969604,-0.06715819984674454,0.25585460662841797,0.9579021334648132,-0.03072604164481163,0.23766487836837769,0.8822728395462036,-0.049944400787353516,0.22663170099258423,0.8325220346450806,-0.06521569937467575,0.21949946880340576,0.7896551489830017,-0.07638426125049591,0.21957334876060486,1.0000697374343872,-0.038857825100421906,0.17851963639259338,0.9493541121482849,-0.060791414231061935,0.15015995502471924,0.9157347083091736,-0.07256647199392319,0.12672561407089233,0.8797527551651001,-0.08032392710447311,0
0.30946430563926697,1.1437914371490479,5.046778142059338e-07,0.3613625764846802,1.1029518842697144,-0.031524017453193665,0.3999093174934387,1.0415879487991333,-0.046812426298856735,0.42510509490966797,0.9840699434280396,-0.06040770933032036,0.4495357871055603,0.9338111877441406,-0.07393962889909744,0.34279665350914,0.9305953979492188,-0.025218594819307327,0.35365524888038635,0.847537100315094,-0.0438501313328743,0.3621722459793091,0.7986065149307251,-0.0596831813454628,0.36842429637908936,0.7576473355293274,-0.07132583111524582,0.29801273345947266,0.9326359033584595,-0.025329789146780968,0.2929414212703705,0.8488574028015137,-0.039766982197761536,0.2901598811149597,0.7966093420982361,-0.05401371046900749,0.28727349638938904,0.751472532749176,-0.06611254811286926,0.2575629651546478,0.9573232531547546,-0.0300077386200428,0.24098935723304749,0.8814218044281006,-0.04834424704313278,0.22982463240623474,0.832343578338623,-0.06289266794919968,0.22179289162158966,0.7897055149078369,-0.07362648099660873,0.22078141570091248,1.0002588033676147,-0.03777056187391281,0.17978230118751526,0.948796272277832,-0.05910562351346016,0.15106210112571716,0.9161869883537292,-0.07038462162017822,0.12702229619026184,0.8811053037643433,-0.07755785435438156,0
0.3081863522529602,1.1393959522247314,5.282837491904502e-07,0.3630083501338959,1.0993796586990356,-0.028339475393295288,0.4022229313850403,1.0397603511810303,-0.04105662554502487,0.42589154839515686,0.9829647541046143,-0.05257325991988182,0.44970667362213135,0.93248450756073,-0.06420758366584778,0.3436475992202759,0.9323926568031311,-0.01865733414888382,0.35486650466918945,0.8494974374771118,-0.0341717004776001,0.3623931407928467,0.7993952035903931,-0.047925498336553574,0.36757999658584595,0.756611168384552,-0.058319468051195145,0.2980424463748932,0.9340866208076477,-0.019200781360268593,0.29421359300613403,0.8499333262443542,-0.03097740188241005,0.2909499704837799,0.7969498038291931,-0.043895285576581955,0.28764665126800537,0.7516571283340454,-0.05504138767719269,0.256906121969223,0.9577885270118713,-0.024155888706445694,0.24030523002147675,0.8815575242042542,-0.04025040194392204,0.2299908697605133,0.8322089910507202,-0.05385807901620865,0.22316110134124756,0.7900789976119995,-0.06399329751729965,0.2195906937122345,0.9996669888496399,-0.0319560281932354,0.17929492890834808,0.9497694969177246,-0.05133213847875595,0.15138500928878784,0.9159342646598816,-0.06171725317835808,0.1282569020986557,0.8797295093536377,-0.06833738833665848,0
0.30611103773117065,1.1309655904769897,5.086715759716753e-07,0.361044704914093,1.092234492301941,-0.027661390602588654,0.4015675187110901,1.0339783430099487,-0.040320221334695816,0.42753034830093384,0.9807398915290833,-0.052029430866241455,0.4521080553531647,0.932600736618042,-0.06432962417602539,0.3445465564727783,0.931328535079956,-0.021377768367528915,0.35504963994026184,0.8492124080657959,-0.03822728246450424,0.3624799847602844,0.8000829219818115,-0.05269863083958626,0.36766254901885986,0.7584647536277771,-0.06358318030834198,0.29877662658691406,0.9328529834747314,-0.023015404120087624,0.2950862944126129,0.8485965728759766,-0.036310404539108276,0.2921861708164215,0.7957602143287659,-0.05023422837257385,0.2888932526111603,0.7516990900039673,-0.06229929253458977,0.25735291838645935,0.9567853212356567,-0.02888721413910389,0.2409459948539734,0.8803466558456421,-0.046588677912950516,0.23029190301895142,0.8313575983047485,-0.061494145542383194,0.22272859513759613,0.7898745536804199,-0.07262672483921051,0.21969345211982727,0.9990326762199402,-0.037394456565380096,0.1801208257675171,0.9483776688575745,-0.05809411033987999,0.1521434187889099,0.9154391884803772,-0.06925878673791885,0.12846191227436066,0.880277156829834,-0.07666416466236115,0
